row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies
13715,adbe5d94,41,12/1/2021,9/1/2023,7/1/2024,1,0,0,4,1,1,2,5,1,5,7,13,7,79695,9499,39,28
13716,012a3553,25,5/1/2019,10/1/2023,7/1/2024,1,1,18,21,4,1,9,16,4,4,11,19,30,506790,97237,0,0
13717,2873d9d1,47,11/1/2019,4/1/2022,7/1/2024,1,6,3,11,2,1,4,10,2,5,9,16,12,461844,115813,48,96
13718,a0e4b237,29,2/1/2020,3/1/2023,7/1/2024,2,0,6,13,1,4,9,15,2,8,14,24,15,741720,178412,48,75
13719,cdb79d6f,58,5/1/2019,6/1/2022,7/1/2024,2,6,12,23,0,6,5,20,0,6,8,14,26,839722,214873,0,52
13720,3c26fc5a,38,3/1/2020,5/1/2022,7/1/2024,1,4,9,17,0,4,4,12,0,8,5,13,25,2402225,643650,26,150
13721,e56767cf,51,9/1/2022,4/1/2023,7/1/2024,1,5,5,12,2,2,0,10,3,5,1,9,13,996931,129405,9,117
13722,59f2fa1d,48,6/1/2022,11/1/2023,7/1/2024,2,1,1,7,3,0,2,6,4,3,6,13,11,346676,84722,52,99
13723,54768850,39,8/1/2019,8/1/2022,7/1/2024,0,5,0,6,3,3,4,11,4,4,5,13,11,292787,72605,26,11
13724,0e34a568,51,8/1/2023,11/1/2023,7/1/2024,0,4,10,16,2,0,1,9,4,1,2,7,20,277740,34910,21,160
13725,3d94a6e8,40,6/1/2024,4/1/2024,7/1/2024,0,0,19,24,4,1,2,13,6,5,4,15,25,1776250,390298,60,150
13726,9108e3de,42,8/1/2023,4/1/2024,7/1/2024,2,4,14,23,1,3,4,17,2,6,10,18,28,749140,133344,72,28
13727,74c002f8,38,4/1/2020,5/1/2023,7/1/2024,0,4,1,8,0,0,8,9,1,2,10,13,16,375104,62796,39,128
13728,3a47f9bd,49,5/1/2020,3/1/2022,7/1/2024,1,4,18,27,0,2,4,18,1,4,5,10,28,1726648,472508,0,252
13729,10944892,52,11/1/2023,1/1/2024,7/1/2024,1,2,2,9,0,6,1,8,2,9,4,15,16,1537584,207749,60,128
13730,bc0e04ce,51,9/1/2019,1/1/2023,7/1/2024,3,5,13,24,1,0,8,13,1,4,9,14,30,692970,170557,28,60
13731,3df612f0,23,5/1/2021,7/1/2023,7/1/2024,2,3,20,30,4,5,1,24,6,6,4,16,36,1346976,279166,48,108
13732,3fae68fe,36,3/1/2021,5/1/2022,7/1/2024,3,2,15,22,2,1,1,13,4,5,7,16,25,2326675,250848,64,150
13733,d2b2da59,36,12/1/2021,12/1/2023,7/1/2024,2,0,4,10,3,2,7,13,5,3,12,20,14,1213716,230366,0,126
13734,4aa5bb82,58,7/1/2020,10/1/2023,7/1/2024,0,1,3,8,1,0,4,7,2,2,6,10,17,1387710,360506,30,153
13735,a9483c0c,49,12/1/2020,1/1/2022,7/1/2024,3,1,5,11,0,1,5,10,1,4,11,16,14,93800,13928,0,56
13736,c698da4c,39,3/1/2022,10/1/2023,7/1/2024,1,3,2,10,4,5,0,10,5,9,1,15,16,1391904,327770,45,144
13737,01c63d8e,31,7/1/2020,6/1/2022,7/1/2024,3,5,11,21,4,5,1,16,6,5,7,18,26,2314390,648489,18,130
13738,a09aba1d,50,4/1/2021,10/1/2023,7/1/2024,2,1,20,24,2,1,0,14,2,4,4,10,29,213701,24401,30,58
13739,d55b8d32,57,11/1/2019,8/1/2022,7/1/2024,3,3,5,15,3,5,5,14,3,6,6,15,17,1422577,364479,45,0
13740,396d8793,53,4/1/2024,4/1/2024,7/1/2024,3,1,12,18,3,4,8,17,4,4,8,16,26,1374880,207953,32,130
13741,a1f12a6c,59,3/1/2022,8/1/2022,7/1/2024,3,2,9,15,0,4,6,11,2,7,11,20,18,217098,60090,80,18
13742,ba63f82c,34,6/1/2022,11/1/2023,7/1/2024,0,3,6,14,3,6,1,13,3,8,1,12,20,937160,180010,48,0
13743,0d045ee9,37,4/1/2020,3/1/2022,7/1/2024,3,2,15,24,2,3,4,12,4,4,9,17,25,558175,128753,68,0
13744,bf9913dd,37,11/1/2022,5/1/2023,7/1/2024,0,2,18,24,4,4,4,19,5,6,4,15,0,0,292485,30,182
13745,cb64180e,35,5/1/2024,4/1/2024,7/1/2024,1,4,14,23,2,2,1,8,4,4,2,10,31,771807,92439,30,155
13746,f9450be9,31,12/1/2021,3/1/2024,7/1/2024,1,4,6,16,0,6,5,14,1,10,10,21,24,2388576,434511,84,120
13747,f20adb4a,45,12/1/2019,9/1/2023,7/1/2024,2,6,15,27,4,5,0,13,6,8,1,15,32,2844544,551020,60,0
13748,4a8112fe,40,4/1/2024,4/1/2024,7/1/2024,3,6,7,17,0,0,6,10,1,4,6,11,0,0,190273,11,152
13749,96471aab,21,2/1/2021,9/1/2022,7/1/2024,2,4,13,24,0,3,8,21,0,4,10,14,25,1066325,318650,56,50
13750,71607bc6,43,6/1/2023,9/1/2023,7/1/2024,0,6,3,13,0,4,4,9,1,5,6,12,22,1232396,298372,0,198
13751,789ec6d8,53,9/1/2023,4/1/2024,7/1/2024,0,1,17,21,1,2,3,7,3,3,6,12,30,1979370,544012,0,0
13752,3417ed0a,44,8/1/2020,1/1/2024,7/1/2024,1,5,8,15,2,3,2,9,3,3,6,12,16,958512,167596,24,48
13753,7abe34d0,60,3/1/2020,1/1/2022,7/1/2024,0,2,3,6,2,1,7,11,3,4,12,19,13,362531,42414,0,26
13754,0599fb2d,39,5/1/2019,4/1/2024,7/1/2024,1,5,12,20,2,5,1,14,3,9,2,14,23,2060294,261153,14,46
13755,37b41a6c,59,8/1/2020,6/1/2023,7/1/2024,0,4,2,10,0,0,8,9,2,4,13,19,15,776805,190651,38,120
13756,7cca0fc1,27,5/1/2021,4/1/2022,7/1/2024,0,5,8,18,4,2,4,17,6,3,6,15,26,249652,57726,15,156
13757,3812c4ee,54,3/1/2022,10/1/2023,7/1/2024,2,1,14,20,2,2,9,14,4,4,15,23,24,1494216,197612,69,216
13758,d6d1f534,20,8/1/2019,5/1/2023,7/1/2024,1,4,9,16,3,5,5,15,3,5,8,16,21,662130,111316,64,21
13759,9c2e3be7,45,7/1/2022,7/1/2023,7/1/2024,0,3,10,18,2,3,7,14,4,7,7,18,24,718872,148344,72,192
13760,3363b8d9,22,1/1/2024,3/1/2024,7/1/2024,2,0,4,8,0,5,0,6,2,9,6,17,11,202741,34012,68,66
13761,12e43255,46,3/1/2020,8/1/2022,7/1/2024,1,0,2,5,3,6,0,10,5,6,2,13,14,871066,254370,0,126
13762,70f300fa,24,4/1/2022,11/1/2023,7/1/2024,0,4,17,25,1,0,8,21,1,3,9,13,33,3151434,716139,52,99
13763,3b689e3b,22,5/1/2023,11/1/2023,7/1/2024,1,3,15,20,0,0,9,12,2,3,9,14,25,861875,223494,42,200
13764,0e4db07d,38,3/1/2021,4/1/2022,7/1/2024,3,3,0,9,0,6,2,9,1,8,3,12,11,363594,86807,0,66
13765,f236ae90,52,3/1/2024,4/1/2024,7/1/2024,2,6,16,25,1,4,5,11,2,7,6,15,32,2724768,603460,15,256
13766,2c435787,39,5/1/2024,4/1/2024,7/1/2024,3,5,11,23,4,0,3,18,5,0,7,12,27,1695951,426714,48,108
13767,6d1a5987,44,1/1/2021,5/1/2023,7/1/2024,1,4,16,22,4,5,2,19,4,9,4,17,23,79626,12792,34,115
13768,0439a5fc,41,3/1/2021,5/1/2022,7/1/2024,3,3,17,28,1,4,9,19,2,4,11,17,30,2504340,512246,17,150
13769,428ca558,48,11/1/2019,11/1/2023,7/1/2024,1,3,11,17,4,1,2,13,4,1,2,7,20,1154280,138711,14,60
13770,a02f250c,23,5/1/2023,3/1/2024,7/1/2024,3,3,11,22,0,3,2,21,2,5,5,12,29,1753717,385146,36,0
13771,140655a0,29,11/1/2023,12/1/2023,7/1/2024,0,3,6,10,1,2,4,9,3,4,7,14,18,1553706,375464,42,0
13772,9ff7cf01,47,7/1/2019,6/1/2022,7/1/2024,2,1,18,22,2,2,6,14,2,3,8,13,31,89559,11011,13,31
13773,8f77f8e4,55,5/1/2020,1/1/2022,7/1/2024,2,3,7,17,4,2,1,9,4,3,4,11,26,2288468,316788,0,0
13774,0879757d,43,3/1/2022,9/1/2022,7/1/2024,2,4,11,22,0,1,0,7,1,2,1,4,31,1334612,263329,0,93
13775,19dda843,58,10/1/2020,3/1/2024,7/1/2024,3,6,14,27,1,6,3,21,2,6,3,11,32,647552,120543,11,224
13776,b6e384ce,27,11/1/2020,7/1/2022,7/1/2024,3,0,19,25,4,2,3,22,4,4,9,17,28,1836548,357950,68,0
13777,f3d2946a,33,3/1/2024,4/1/2024,7/1/2024,3,5,17,27,1,6,3,12,3,10,9,22,36,301752,55061,22,0
13778,5fb6d997,52,11/1/2023,4/1/2024,7/1/2024,3,4,11,20,1,4,1,16,1,7,5,13,27,1377513,143506,0,243
13779,695935d8,34,6/1/2024,4/1/2024,7/1/2024,3,4,17,29,3,1,4,12,3,4,6,13,35,472885,132068,39,315
13780,4eff9854,50,11/1/2021,4/1/2023,7/1/2024,2,4,10,19,3,5,5,17,3,6,9,18,23,832278,221541,18,46
13781,0f6f67b0,52,11/1/2019,3/1/2024,7/1/2024,3,2,13,20,1,4,7,13,1,8,9,18,26,1762384,262614,0,0
13782,85f1427f,26,12/1/2019,4/1/2024,7/1/2024,2,0,1,6,0,2,7,10,2,6,9,17,0,0,170423,34,13
13783,2db3122b,26,6/1/2023,11/1/2023,7/1/2024,2,6,12,24,1,2,7,13,2,3,10,15,30,909600,226442,0,120
13784,4e65e45e,53,12/1/2019,12/1/2022,7/1/2024,0,6,0,9,4,1,5,11,6,4,5,15,13,1017198,201113,15,52
13785,f02a4b71,20,2/1/2022,10/1/2022,7/1/2024,0,5,7,14,3,5,3,12,4,5,4,13,20,533940,149176,26,140
13786,3eb7edb4,46,8/1/2019,9/1/2023,7/1/2024,3,2,12,19,4,3,8,16,6,7,13,26,26,2287324,509685,26,0
13787,b95013f1,32,5/1/2019,9/1/2023,7/1/2024,2,0,10,14,4,5,6,16,5,9,10,24,17,1663467,448271,48,34
13788,aa741268,37,1/1/2021,8/1/2022,7/1/2024,0,4,15,21,2,3,2,18,4,5,6,15,26,2095184,574633,60,26
13789,05339eaf,21,12/1/2023,2/1/2024,7/1/2024,3,6,16,29,2,3,4,11,2,6,10,18,32,1339040,206674,72,64
13790,3c120430,39,1/1/2024,2/1/2024,7/1/2024,1,0,17,21,4,0,9,18,5,2,14,21,28,2332344,636982,84,140
13791,9.63E+09,50,1/1/2024,3/1/2024,7/1/2024,1,5,17,27,3,6,1,23,5,7,3,15,28,1021496,144871,0,84
13792,dbfac7a1,59,4/1/2024,4/1/2024,7/1/2024,2,4,9,18,0,3,8,13,2,4,9,15,22,2094268,385159,45,0
13793,e97ec0e0,35,12/1/2021,1/1/2023,7/1/2024,1,1,9,12,1,2,7,11,2,6,8,16,13,973063,265297,16,91
13794,e73014ba,42,11/1/2021,1/1/2022,7/1/2024,0,5,18,27,4,3,6,22,4,7,10,21,0,0,534316,0,240
13795,77831d24,56,5/1/2019,5/1/2022,7/1/2024,3,1,7,15,3,2,4,10,5,4,10,19,0,0,203723,0,69
13796,cc2832ba,38,9/1/2019,4/1/2024,7/1/2024,1,3,2,8,1,2,1,5,2,2,2,6,11,1027367,193255,0,88
13797,9bf2290b,21,4/1/2023,4/1/2024,7/1/2024,0,6,10,17,4,5,5,15,6,5,10,21,21,1459017,258239,63,147
13798,f7136abb,44,9/1/2022,4/1/2023,7/1/2024,0,3,6,12,3,5,3,12,4,6,9,19,21,1823808,209160,76,168
13799,f713bcd4,22,2/1/2022,8/1/2023,7/1/2024,1,0,14,16,1,0,4,9,1,3,9,13,18,1742112,431262,26,90
13800,b03b2550,27,6/1/2023,8/1/2023,7/1/2024,0,6,2,9,2,1,5,9,4,1,9,14,13,407784,73571,28,91
13801,9ca2a7ff,21,6/1/2023,2/1/2024,7/1/2024,0,3,15,21,3,0,1,15,3,3,2,8,23,2087687,256661,0,69
13802,0acddc02,22,2/1/2024,4/1/2024,7/1/2024,0,0,14,18,4,1,2,13,6,4,8,18,19,1769945,348452,36,114
13803,78ab067e,38,7/1/2023,12/1/2023,7/1/2024,2,6,15,26,0,0,5,18,0,3,11,14,29,1523805,375842,56,0
13804,3d00b9ca,21,8/1/2019,10/1/2023,7/1/2024,1,2,10,15,0,6,0,8,2,6,6,14,17,646748,164369,56,136
13805,ef67e31b,22,6/1/2020,5/1/2022,7/1/2024,1,3,16,23,3,4,7,15,5,5,9,19,28,2051140,392769,19,140
13806,7b67b89d,32,4/1/2021,6/1/2023,7/1/2024,2,5,10,18,0,6,8,17,0,7,13,20,22,104346,11943,40,132
13807,25cd5d60,36,4/1/2023,6/1/2023,7/1/2024,1,5,19,27,4,1,4,24,5,5,10,20,33,432630,50976,40,33
13808,057dd1b3,36,7/1/2022,8/1/2022,7/1/2024,0,4,15,20,0,2,2,14,1,3,5,9,22,777502,82990,18,88
13809,fd35a114,39,12/1/2020,6/1/2022,7/1/2024,2,0,19,23,1,1,0,6,3,4,3,10,25,873600,98571,40,25
13810,713a8305,49,1/1/2021,6/1/2022,7/1/2024,3,2,9,18,2,2,7,14,2,3,11,16,23,1026513,123197,16,46
13811,f201803d,51,11/1/2021,4/1/2024,7/1/2024,2,3,1,8,3,0,6,10,4,2,7,13,16,980480,228741,26,112
13812,b2ee1ee7,33,3/1/2024,4/1/2024,7/1/2024,1,0,9,15,0,0,7,10,1,1,10,12,16,717952,189738,48,32
13813,fe7e49da,53,5/1/2024,4/1/2024,7/1/2024,0,0,10,13,1,5,8,15,3,5,14,22,20,493800,51650,0,80
13814,19e0d9d3,60,3/1/2020,7/1/2023,7/1/2024,2,2,6,14,1,1,1,4,3,3,1,7,22,1917432,533107,21,0
13815,c724fffa,37,6/1/2022,10/1/2022,7/1/2024,3,5,16,28,1,2,4,21,1,4,10,15,31,3068225,809317,45,217
13816,0a75b64a,34,2/1/2020,7/1/2023,7/1/2024,2,0,5,12,0,3,1,9,2,4,3,9,19,1348734,347993,9,152
13817,e63b3cba,44,5/1/2024,4/1/2024,7/1/2024,1,5,15,24,0,0,6,7,0,4,6,10,30,560910,71446,0,90
13818,88c79618,27,4/1/2019,5/1/2022,7/1/2024,0,2,17,22,1,3,4,17,2,7,4,13,23,2076026,442956,13,138
13819,096ab135,60,7/1/2021,7/1/2022,7/1/2024,2,0,18,22,0,4,6,14,1,8,6,15,25,1116775,119417,30,125
13820,1ff8e6d6,48,3/1/2024,4/1/2024,7/1/2024,1,2,12,16,1,0,1,7,2,2,1,5,20,949780,134279,0,120
13821,c8c41b33,47,2/1/2024,4/1/2024,7/1/2024,3,0,9,14,2,2,0,7,3,4,4,11,20,1604220,261072,11,60
13822,232f671f,22,3/1/2022,12/1/2022,7/1/2024,2,0,16,20,3,0,6,12,4,4,6,14,28,2583952,756058,0,112
13823,4a0b5fa3,53,9/1/2022,10/1/2023,7/1/2024,0,3,8,13,1,0,0,9,1,2,3,6,17,1596827,473540,6,17
13824,e9a97fdc,36,9/1/2021,5/1/2023,7/1/2024,1,5,12,23,3,1,3,17,3,3,3,9,30,2013120,280715,27,270
13825,90ea32ad,49,11/1/2022,5/1/2023,7/1/2024,1,3,8,17,0,2,0,15,0,3,0,3,22,1610818,170147,0,198
13826,50bb84a3,52,11/1/2021,9/1/2023,7/1/2024,0,5,2,9,0,3,0,5,1,5,3,9,11,483230,131634,9,22
13827,26f591b2,48,2/1/2022,12/1/2023,7/1/2024,0,0,13,15,1,1,9,13,1,5,9,15,19,1121000,119923,30,133
13828,20326773,58,10/1/2020,3/1/2022,7/1/2024,3,1,0,5,4,2,0,7,4,3,5,12,12,681804,157239,0,48
13829,2022f5a4,24,5/1/2021,6/1/2022,7/1/2024,2,4,2,12,3,5,2,11,3,8,7,18,21,151158,19732,0,168
13830,af1c7a87,44,3/1/2020,8/1/2023,7/1/2024,0,6,19,29,2,2,5,21,2,4,9,15,31,3027057,500642,0,93
13831,84ef9ce3,38,9/1/2020,10/1/2023,7/1/2024,0,1,20,26,0,3,8,16,1,3,10,14,35,481355,60633,42,70
13832,3c7a8b50,21,5/1/2021,9/1/2023,7/1/2024,2,4,9,19,4,3,0,8,6,3,4,13,22,675378,180185,52,66
13833,d855185c,48,7/1/2019,10/1/2023,7/1/2024,2,5,18,28,3,0,1,21,3,4,1,8,37,3294517,633179,0,74
13834,40b62a16,20,6/1/2022,9/1/2022,7/1/2024,2,1,20,24,4,2,2,16,6,2,3,11,25,2411000,621472,22,0
13835,3dd0c2a1,33,9/1/2022,11/1/2023,7/1/2024,3,2,16,25,2,2,6,13,2,6,7,15,28,2172996,536108,45,56
13836,a30df4f5,34,7/1/2019,6/1/2022,7/1/2024,1,0,8,11,1,6,3,11,1,9,9,19,17,1346672,143020,57,51
13837,32831c50,21,9/1/2022,12/1/2022,7/1/2024,1,4,14,22,1,6,8,17,2,10,14,26,23,1246140,293398,0,138
13838,d1498ea3,40,11/1/2020,8/1/2022,7/1/2024,1,5,12,23,4,3,2,21,4,7,7,18,27,1660338,459398,0,216
13839,068c4b6c,60,5/1/2022,3/1/2024,7/1/2024,2,6,5,16,3,0,0,10,4,3,5,12,22,1542706,346289,24,176
13840,59f16623,54,3/1/2021,5/1/2023,7/1/2024,3,0,5,11,2,1,7,11,4,4,12,20,20,1615940,247318,60,100
13841,87c0771b,30,8/1/2022,3/1/2023,7/1/2024,0,5,11,18,3,3,6,14,3,4,9,16,19,1599230,353394,0,19
13842,026ffb43,40,5/1/2020,4/1/2023,7/1/2024,3,5,0,11,2,3,6,12,4,6,6,16,12,250500,59632,0,48
13843,01cf7b40,34,2/1/2023,4/1/2024,7/1/2024,0,2,13,17,4,0,9,15,6,0,14,20,25,2381575,622283,0,125
13844,5c0601a2,58,8/1/2023,2/1/2024,7/1/2024,1,3,8,15,2,6,3,14,3,9,9,21,21,1113588,186934,84,0
13845,7827b6dc,25,10/1/2022,5/1/2023,7/1/2024,1,3,2,8,2,5,1,9,4,7,4,15,16,989248,178645,15,32
13846,166ddb3a,51,5/1/2020,7/1/2023,7/1/2024,1,4,10,18,4,4,0,9,5,4,2,11,20,1417080,306205,0,80
13847,fd85f614,21,5/1/2024,4/1/2024,7/1/2024,0,6,5,16,0,2,7,15,2,2,12,16,25,2070500,439468,16,175
13848,bf8243b7,24,1/1/2024,2/1/2024,7/1/2024,2,0,5,12,3,1,4,10,3,3,10,16,19,1396272,308120,0,38
13849,4031618e,27,7/1/2020,6/1/2022,7/1/2024,3,4,15,25,4,5,1,18,4,7,2,13,0,0,366883,13,64
13850,3a296b6c,50,5/1/2020,12/1/2023,7/1/2024,2,5,13,24,4,5,2,16,6,8,6,20,30,300120,73335,80,240
13851,6aae1684,32,11/1/2019,8/1/2022,7/1/2024,0,0,19,20,1,2,6,10,2,5,6,13,24,1836984,407717,26,48
13852,cc266f37,22,4/1/2021,1/1/2022,7/1/2024,1,3,19,28,2,6,9,25,4,9,13,26,34,855270,255525,52,102
13853,1d8f94c7,20,9/1/2023,12/1/2023,7/1/2024,1,6,15,25,2,4,1,16,4,4,2,10,32,2637728,482415,20,64
13854,eed4e1bc,21,2/1/2021,3/1/2024,7/1/2024,0,1,18,20,1,1,5,18,1,3,5,9,27,339660,67401,18,189
13855,3c53cbc1,47,2/1/2022,9/1/2022,7/1/2024,0,2,6,13,0,2,6,12,1,3,7,11,18,187290,54541,33,144
13856,39b8984c,37,3/1/2022,8/1/2023,7/1/2024,0,4,11,16,2,2,7,15,4,2,8,14,22,190696,36065,56,0
13857,f6747d56,59,3/1/2022,7/1/2022,7/1/2024,3,2,17,26,0,2,7,17,1,6,11,18,35,3245795,459784,54,210
13858,ab5e22f2,55,11/1/2023,4/1/2024,7/1/2024,2,4,5,16,4,3,1,14,5,6,5,16,22,85272,20511,0,44
13859,739376d2,42,5/1/2019,12/1/2022,7/1/2024,0,1,0,2,0,5,5,11,0,9,9,18,4,311708,56961,18,16
13860,833d1afb,56,3/1/2020,5/1/2022,7/1/2024,0,2,20,23,4,2,3,21,5,4,3,12,28,2550632,273520,48,84
13861,d05744f2,47,7/1/2022,10/1/2023,7/1/2024,1,5,18,28,2,2,0,18,3,5,5,13,37,1152328,264927,52,148
13862,c766025d,40,10/1/2019,8/1/2023,7/1/2024,1,1,16,20,4,0,3,13,5,3,9,17,25,1520800,252742,17,100
13863,ac9f7073,22,4/1/2021,8/1/2022,7/1/2024,0,2,11,16,0,4,5,10,2,6,5,13,0,0,83785,0,54
13864,6c679551,33,8/1/2022,7/1/2023,7/1/2024,0,2,18,21,2,2,6,14,2,3,12,17,28,654080,186012,51,84
13865,51dc42f2,60,4/1/2024,4/1/2024,7/1/2024,0,4,14,22,0,6,6,14,0,6,7,13,0,0,130690,13,108
13866,890e8652,40,1/1/2020,4/1/2022,7/1/2024,1,3,2,9,4,3,5,13,5,7,11,23,15,76845,22307,69,45
13867,d21ce4ef,25,10/1/2023,1/1/2024,7/1/2024,3,1,18,23,2,4,8,20,2,5,13,20,28,1230068,139943,0,140
13868,b33fc6cb,26,8/1/2020,1/1/2024,7/1/2024,2,5,20,29,4,4,7,23,6,8,9,23,0,0,189971,23,266
13869,4df767d7,30,12/1/2023,4/1/2024,7/1/2024,2,6,19,30,0,3,9,16,2,6,14,22,35,3023020,364292,22,175
13870,1b6476ac,37,12/1/2020,5/1/2022,7/1/2024,3,2,9,19,3,5,6,17,4,6,12,22,21,308910,70698,22,147
13871,f42b6c53,49,5/1/2024,4/1/2024,7/1/2024,1,5,12,22,0,2,6,15,0,4,8,12,24,240264,66845,48,0
13872,c488b483,49,7/1/2019,11/1/2022,7/1/2024,3,1,10,19,2,6,6,17,2,9,11,22,0,0,261380,22,75
13873,f2fcfe25,28,8/1/2020,11/1/2022,7/1/2024,0,4,4,11,0,3,2,9,1,7,4,12,20,1246660,172605,48,180
13874,bd98e172,23,5/1/2021,2/1/2023,7/1/2024,2,4,19,26,1,1,9,12,2,1,12,15,29,932640,180882,60,29
13875,cd1f2573,26,4/1/2021,8/1/2023,7/1/2024,1,5,11,18,4,4,0,14,4,7,0,11,24,2265336,361890,22,96
13876,cacadff9,50,1/1/2023,4/1/2023,7/1/2024,2,2,14,22,3,1,0,9,4,5,1,10,27,691281,141845,10,54
13877,6f2f687a,20,11/1/2021,11/1/2023,7/1/2024,0,4,8,15,2,0,3,7,2,1,6,9,17,278681,37521,0,0
13878,55c823e7,40,12/1/2021,5/1/2023,7/1/2024,1,0,16,18,2,1,8,17,4,3,14,21,19,568594,79889,0,0
13879,ad927b09,45,5/1/2019,5/1/2023,7/1/2024,1,4,3,11,2,0,2,7,3,0,8,11,0,0,235598,0,0
13880,23b47704,36,12/1/2022,10/1/2023,7/1/2024,2,2,7,13,3,0,6,10,3,0,12,15,17,179418,30926,30,17
13881,cdbf502d,30,11/1/2022,1/1/2023,7/1/2024,1,6,20,31,0,6,2,26,0,6,6,12,40,2437200,546488,12,280
13882,af45bd51,20,11/1/2019,10/1/2023,7/1/2024,0,5,17,25,0,1,2,18,2,4,6,12,26,1461746,364281,24,182
13883,b09baba0,56,5/1/2020,2/1/2024,7/1/2024,2,4,9,19,1,3,4,16,2,3,10,15,21,1904112,248993,30,0
13884,3ec02013,45,4/1/2019,2/1/2023,7/1/2024,1,4,19,27,4,2,3,18,4,6,4,14,36,83520,13621,42,0
13885,68c5d5c4,48,4/1/2021,6/1/2023,7/1/2024,0,0,12,13,1,1,7,10,2,4,9,15,15,488895,116014,30,0
13886,e728588a,48,7/1/2019,6/1/2023,7/1/2024,1,0,4,10,0,5,3,9,0,5,8,13,13,293865,38768,39,13
13887,b07c503c,52,5/1/2022,4/1/2024,7/1/2024,1,4,2,11,4,3,5,13,5,5,8,18,15,1111950,160163,72,45
13888,816a9c71,56,3/1/2024,4/1/2024,7/1/2024,3,4,8,18,3,6,7,17,4,10,13,27,25,1564625,286447,54,200
13889,7e01dea3,50,2/1/2021,11/1/2022,7/1/2024,3,1,13,22,4,2,1,14,6,4,5,15,27,266139,58320,60,27
13890,7d66cad7,32,5/1/2024,4/1/2024,7/1/2024,1,5,4,11,1,1,8,11,3,3,12,18,19,130245,15704,72,57
13891,ce0fda0a,49,7/1/2020,1/1/2023,7/1/2024,3,1,8,14,4,1,9,15,4,4,15,23,20,1854000,295662,46,0
13892,a024a368,57,9/1/2021,2/1/2022,7/1/2024,2,5,5,14,0,0,5,11,0,4,9,13,15,547935,158082,13,90
13893,a26f3975,47,3/1/2021,9/1/2023,7/1/2024,3,3,17,26,4,0,5,25,6,3,6,15,34,1464414,336432,45,136
13894,52e1374a,51,4/1/2022,4/1/2024,7/1/2024,0,4,5,10,4,1,0,8,4,5,5,14,14,1110256,151395,14,126
13895,01c0860d,43,11/1/2023,2/1/2024,7/1/2024,0,6,5,14,4,4,3,13,4,8,7,19,18,713106,152430,57,18
13896,0f4c38b4,45,1/1/2021,3/1/2022,7/1/2024,1,2,15,22,3,5,9,18,5,8,9,22,25,737550,122370,44,125
13897,f44128d1,56,1/1/2021,3/1/2023,7/1/2024,1,3,0,7,3,6,5,15,5,6,11,22,0,0,92155,44,60
13898,6ffd67f0,34,1/1/2021,10/1/2023,7/1/2024,2,0,11,16,2,4,5,14,4,8,10,22,24,636768,114875,0,48
13899,3299ea4c,51,11/1/2022,1/1/2024,7/1/2024,2,4,6,16,3,3,1,12,3,5,5,13,24,648024,187208,26,0
13900,da6dbb08,50,11/1/2019,9/1/2023,7/1/2024,3,4,9,19,1,0,1,17,1,2,5,8,28,2063684,522848,24,224
13901,ad35e92d,38,4/1/2024,4/1/2024,7/1/2024,3,2,8,15,3,4,9,17,5,6,10,21,19,248159,67493,42,152
13902,0aaac9a7,57,7/1/2022,8/1/2022,7/1/2024,0,5,20,29,1,2,2,14,2,4,3,9,30,916830,268786,36,90
13903,89a8cb39,42,6/1/2019,2/1/2024,7/1/2024,0,1,8,13,1,1,7,11,3,4,8,15,17,1368755,286418,15,34
13904,ec7c6c8a,43,10/1/2021,8/1/2023,7/1/2024,3,5,11,24,3,4,7,17,3,8,8,19,28,2146704,400735,38,84
13905,39f484d0,20,10/1/2022,11/1/2023,7/1/2024,2,2,0,9,1,0,7,9,1,0,8,9,0,0,98022,36,78
13906,fffb525d,32,3/1/2020,11/1/2023,7/1/2024,1,1,20,27,0,1,6,22,0,2,9,11,33,117810,24775,33,264
13907,f8c957b0,43,6/1/2020,6/1/2022,7/1/2024,3,0,10,16,3,1,8,14,5,5,8,18,0,0,417445,0,115
13908,38203463,56,5/1/2024,4/1/2024,7/1/2024,3,3,15,24,0,2,9,12,2,5,11,18,28,66976,8856,54,0
13909,b119ccc5,56,6/1/2019,11/1/2022,7/1/2024,0,0,19,23,0,1,5,12,0,3,8,11,30,1116990,334011,11,30
13910,3d15739c,21,7/1/2021,3/1/2022,7/1/2024,2,2,18,25,4,6,1,20,6,10,5,21,33,1680690,311251,0,297
13911,f37b16d4,40,10/1/2019,6/1/2023,7/1/2024,1,2,2,8,2,6,1,10,2,9,7,18,13,45045,11183,0,26
13912,ee14f4a6,46,5/1/2019,1/1/2024,7/1/2024,3,3,4,11,2,4,6,13,4,8,12,24,14,371924,109843,0,98
13913,ffca3177,52,7/1/2021,5/1/2022,7/1/2024,3,4,4,14,0,1,9,12,2,5,12,19,18,906552,141373,57,36
